relative_path,split,class,filename,extension,size_bytes,sha256
dataset4/train/ulcer/449.jpg,train,ulcer,449.jpg,.jpg,15849,eb0861985f67b671da6aa5e853e0beb7b24c5506963eb7fb58559077ec23edd6
dataset4/train/ulcer/45.jpg,train,ulcer,45.jpg,.jpg,9744,63ad91b45a579a6e23e3aacfadfdb7b3ebfcb9b93b44ff07eb3464b4672fa23c
dataset4/train/ulcer/450.jpg,train,ulcer,450.jpg,.jpg,12733,9c426473c91519f1c67f4869b414c0ea7370aeca3bbbc2913c571a495d856295
dataset4/train/ulcer/451.jpg,train,ulcer,451.jpg,.jpg,24654,e680e5e35ec53e2592a75d757abbd7cf08901ad3e55eea352d25ec7fbae1690c
dataset4/train/ulcer/452.jpg,train,ulcer,452.jpg,.jpg,13451,98f5b173116fb877a61659429349ad6704576e1fa5b214d4b76821fc3019dd3b
dataset4/train/ulcer/453.jpg,train,ulcer,453.jpg,.jpg,20322,c7fbf5b48a0fd4209482c5d2b9d6808fd1574dbb3182e06af7ee298481403857
dataset4/train/ulcer/454.jpg,train,ulcer,454.jpg,.jpg,15507,6c2410a7b4b5f92abd9d320fa43db02de69431618341cecaef84e53547be0f98
dataset4/train/ulcer/455.jpg,train,ulcer,455.jpg,.jpg,22018,5a1faf7c4e28e4490fa58a0d92390f3d3304468ad200448d239ea3d772cc61e4
dataset4/train/ulcer/456.jpg,train,ulcer,456.jpg,.jpg,19783,cb4bff76e4d7c0ae81754c56b747c895bfebca6f991a691a7da39687bc662570
dataset4/train/ulcer/457.jpg,train,ulcer,457.jpg,.jpg,22255,32bc5d46c9502a656f26a657c651942d08a0a9c2c02217709ea0a075c7c8a37a
dataset4/train/ulcer/458.jpg,train,ulcer,458.jpg,.jpg,28934,9bd9030f400bab06bfb738b4be189c62ef6cde844177319a5d3c6eac516572a9
dataset4/train/ulcer/459.jpg,train,ulcer,459.jpg,.jpg,20043,77d5b03fac7562e0a5c5ebaeee4c28d5d45951d09da8aabb74686ebd016c586f
dataset4/train/ulcer/46.jpg,train,ulcer,46.jpg,.jpg,12273,5f7a06325e0c9e4a5d37513c68384c80e961a4ee807e77cf0c287e9cc798d0a4
dataset4/train/ulcer/460.jpg,train,ulcer,460.jpg,.jpg,14243,bb6ddd772a551bd5fa036c46a13f34cbbb79c94eaa44601c17a5e5aade12f83c
dataset4/train/ulcer/461.jpg,train,ulcer,461.jpg,.jpg,12467,c4059c48d6c10d7d1e9367793f384e7498d188ce732ba00dc554284e410bdc7a
dataset4/train/ulcer/462.jpg,train,ulcer,462.jpg,.jpg,25563,b70b86be135140b6ed0ef23a63dd55d560f92210ba51294a3b0a084a4f5598ba
dataset4/train/ulcer/463.jpg,train,ulcer,463.jpg,.jpg,19985,041ea1f8f9220bb2a9349c13a067d7384bb357978d6fccb04682805b54cbef65
dataset4/train/ulcer/464.jpg,train,ulcer,464.jpg,.jpg,16264,386b214d637f98ae6651854c60d78cf264a90c609a0f29036307da468bb9b707
dataset4/train/ulcer/465.jpg,train,ulcer,465.jpg,.jpg,17602,e67d6e616095097aae7966a13b87c76310fa910f264ec6ddd15f7bb740b4c440
dataset4/train/ulcer/466.jpg,train,ulcer,466.jpg,.jpg,15837,a489a75da8c76dbe146cba67827f40d3f03e64430ba5bb19e65459b9bce1730e
dataset4/train/ulcer/467.jpg,train,ulcer,467.jpg,.jpg,19101,c420c1889bfcb50cced7377dc6d9d342a541ea94a202c07bdcb9f6efe71f964b
dataset4/train/ulcer/468.jpg,train,ulcer,468.jpg,.jpg,17264,df046de852ef186aeb83797f0f31cc9d04efadafae8dbf38d01f6e41fa8dc75e
dataset4/train/ulcer/469.jpg,train,ulcer,469.jpg,.jpg,14031,3b789b5d0cdde8b33f3b43a35324a739516814738bb7fe4b8cdc9cb72db5bd00
dataset4/train/ulcer/47.jpg,train,ulcer,47.jpg,.jpg,24895,96cfb63cee83f1355eb014501a50cff9f010f54504495ab107bf0d3bced5552e
dataset4/train/ulcer/470.jpg,train,ulcer,470.jpg,.jpg,15034,8e06ded233ff0d7e5d36e2b0e073431d55bd708e6fcd2368c61d9a2a042eb199
dataset4/train/ulcer/471.jpg,train,ulcer,471.jpg,.jpg,14807,c629ccea2188cd7ce80b4bb5f54bded8f64bb01e61c29ca4953d1a77b049ade6
dataset4/train/ulcer/472.jpg,train,ulcer,472.jpg,.jpg,18015,34e67e5f57c21eb8a05eca0cd7bfeb6f5fe65d85940eb05b5f7440825875cf26
dataset4/train/ulcer/473.jpg,train,ulcer,473.jpg,.jpg,9638,2d8999823e55cd1bbf9f5c6a2b9d5a08e26dba5ad0b32d5603ef42f1b7d2b88d
dataset4/train/ulcer/477.jpg,train,ulcer,477.jpg,.jpg,30210,0274a0927e094661b3bc7425bd56cc9bc4d6528080bee23cf84f412656a2e2c8
dataset4/train/ulcer/478.jpg,train,ulcer,478.jpg,.jpg,18675,80e02541f7c2ea18dff60ef9b2f57a05011744d7be4ec72793491398d67c3bf6
dataset4/train/ulcer/479.jpg,train,ulcer,479.jpg,.jpg,23956,5957bf3fa90c50db103b6ca7c97a32f7a95329ffa6c7a595bf156068de89c833
dataset4/train/ulcer/48.jpg,train,ulcer,48.jpg,.jpg,11433,d208002d93c95cacb429e76b9e2d675f9e1204b01196ccd7123c6285afeada1f
dataset4/train/ulcer/480.jpg,train,ulcer,480.jpg,.jpg,16564,b3f652cca19f61b3785fa53b7342f596bf6d8bd647de4a7032a691728a468941
dataset4/train/ulcer/481.jpg,train,ulcer,481.jpg,.jpg,17109,99f18dcd824858965f1b280ec7b423b08e01db83c9d2da2846dfe2717e2db354
dataset4/train/ulcer/482.jpg,train,ulcer,482.jpg,.jpg,16667,ea4aa3f2af9f9c8b3f00881d904e0cd22ef4da75ef9abe17cbf400a250ba87fc
dataset4/train/ulcer/483.jpg,train,ulcer,483.jpg,.jpg,20955,24f437eb4fd496dc8806a179dc112b2a1c9e6470a68779a8dfc7f1abcfeadaa9
dataset4/train/ulcer/484.jpg,train,ulcer,484.jpg,.jpg,25355,e7d4f9e3380bf9af90b0fee6801a1cde77d307757bd00ee18cb6a73ef37905d5
dataset4/train/ulcer/485.jpg,train,ulcer,485.jpg,.jpg,15554,49fe3bde309971fa508ffa3141102a342ccb56b98ab69c3f662de234edd5d9be
dataset4/train/ulcer/489.jpg,train,ulcer,489.jpg,.jpg,28406,6a6b40af7a8cd55acc4ba34ef8a54597d9f619ddf349c3db1289e5c64b30c93a
dataset4/train/ulcer/49.jpg,train,ulcer,49.jpg,.jpg,14039,b8b94d118a70603963273172d3cf0c7093b9ba6059e9d2959a1a8008318d0ac7
dataset4/train/ulcer/490.jpg,train,ulcer,490.jpg,.jpg,19289,d29f4c59f0a43b653659da61210cb5a0fbe27c76dd559518d04658d6486d6ec7
dataset4/train/ulcer/491.jpg,train,ulcer,491.jpg,.jpg,21578,7efca6ca6968c83a838a55788f10cab0c8d65d3a7365402e6544e2d335a9000e
dataset4/train/ulcer/492.jpg,train,ulcer,492.jpg,.jpg,30416,9eaf55e8d3696dfb4346102da7af6bb53429d40c803bea4c77bc76da4171ea89
dataset4/train/ulcer/493.jpg,train,ulcer,493.jpg,.jpg,20071,999153530925c2e385092b75668c41156e97ba9ca29c672643db2360e32345af
dataset4/train/ulcer/494.jpg,train,ulcer,494.jpg,.jpg,26206,eea8dd92bd004be46a4b7cdce56e00224fff4803d6d27a4537a433a63f4addd5
dataset4/train/ulcer/495.jpg,train,ulcer,495.jpg,.jpg,23052,d43d0dc736b8feca0ed7b8cc518112cca64940829a590c6ffab97241ad2cbdab
dataset4/train/ulcer/496.jpg,train,ulcer,496.jpg,.jpg,24840,4b6f2111bf621a7ed523d0c6074be6aef01cc8960f21d2eb2b7edd7f534b872f
dataset4/train/ulcer/497.jpg,train,ulcer,497.jpg,.jpg,21317,4756a0a166aee42160f5f01ee1ac3b210a6945fb5f05284680603f8ee4581bd0
dataset4/train/ulcer/498.jpg,train,ulcer,498.jpg,.jpg,25730,88c7d525a8655fadf65356c8e46905ddeb7c8b331e7af4cd0b9645d4b9771437
dataset4/train/ulcer/499.jpg,train,ulcer,499.jpg,.jpg,29317,2844b9fc6acef027336e23fd1b111546997ef201ef21093ff682a209e6491b8e
dataset4/train/ulcer/5.jpg,train,ulcer,5.jpg,.jpg,22747,85491e0f872dcc212d726571fac5313fa866a342f48acad365077cdc5451c296
dataset4/train/ulcer/50.jpg,train,ulcer,50.jpg,.jpg,14531,37d95076858c50a5e5db3a5dc4e63516c3eb41f12ca7e99c2c18773efd668956
dataset4/train/ulcer/500.jpg,train,ulcer,500.jpg,.jpg,35060,9f3c08c3e857723d6308a3c957b65ce660d94fbee15eaa158a528007c5b25701
dataset4/train/ulcer/501.jpg,train,ulcer,501.jpg,.jpg,24240,eac683ec7f5b4d5116ecf0e31d76749ccd73bf5e365e0c58b7f01e658f632260
dataset4/train/ulcer/502.jpg,train,ulcer,502.jpg,.jpg,52853,ccc68f09b5adafe4efaef95e31008df6a8d0ef9c907f41596d33556607098cf5
dataset4/train/ulcer/503.jpg,train,ulcer,503.jpg,.jpg,26482,c36f7f925123c6cd9641fb4ab390eebed776e8fa3245854920a29039f820dbe1
dataset4/train/ulcer/504.jpg,train,ulcer,504.jpg,.jpg,35336,77722ac3a1cc71d5d1c02d9be95d010223f9ee30aaf072c7d9a866a9e7691e4b
dataset4/train/ulcer/505.jpg,train,ulcer,505.jpg,.jpg,32511,98183d8704ed1315aae6fc7112118bec2cc88ef66f7c9d820bdcea28f63d40d4
dataset4/train/ulcer/506.jpg,train,ulcer,506.jpg,.jpg,20036,8cc079970d661fc47815c880647766fb8d1fd6bc61af13b8212260374e80b07d
dataset4/train/ulcer/507.jpg,train,ulcer,507.jpg,.jpg,16655,891938fa385ca6644d6b17e2e83c0b2e0f3f002b12c0a566e489678828886e66
dataset4/train/ulcer/508.jpg,train,ulcer,508.jpg,.jpg,30544,425acdc5412d9def5da3a5780dd31ee6f834c8c217cc033d8450cad62a7f8b18
dataset4/train/ulcer/509.jpg,train,ulcer,509.jpg,.jpg,24910,7d42c27e8a0aa5199b35b39073a3cfb40254ac8f1a74c505259175b307e9bc9b
dataset4/train/ulcer/51.jpg,train,ulcer,51.jpg,.jpg,14504,7bde2cdbf71e6f1389509181637f2e85398053da65968b0110a8aa3973787fcc
dataset4/train/ulcer/510.jpg,train,ulcer,510.jpg,.jpg,17854,1f70fc9808cf7a8577649506c3ca777acad991e2dac0ea543ca6bafcba5c8457
dataset4/train/ulcer/511.jpg,train,ulcer,511.jpg,.jpg,14513,25b9c09e4ad90c5229f838f49182bf50e17df5a5399270bc2fc49d1c31aad95f
dataset4/train/ulcer/512.jpg,train,ulcer,512.jpg,.jpg,19150,736b584a5601a3cc9f9dd14986be93be163a5ded9d097dee41f59c7c9f37e2d6
dataset4/train/ulcer/513.jpg,train,ulcer,513.jpg,.jpg,27560,a4e8902b5ac9430fd8e0d868daac0d3fa9a8c0bcf132e2bbd03796e1f3f37469
dataset4/train/ulcer/52.jpg,train,ulcer,52.jpg,.jpg,14068,6ee4ad525ca44a3efaf58ec81e7289dd754665e4399b0c888effb37f3206c078
dataset4/train/ulcer/53.jpg,train,ulcer,53.jpg,.jpg,32144,f517ae67528886cea98b13d2170b3f59f81ad7a74acd45a6996e65ff3210c2de
dataset4/train/ulcer/54.jpg,train,ulcer,54.jpg,.jpg,28470,9c6a916932fcfdd081be6006b2e8c0943c7c011c1f45f768cb2728b1a9fdeab3
dataset4/train/ulcer/55.jpg,train,ulcer,55.jpg,.jpg,30242,68a28686a45981a27bff15b09cc8963a88fe6fe1c211f443f6d5f1ccde34dd14
dataset4/train/ulcer/56.jpg,train,ulcer,56.jpg,.jpg,23771,c33fa85a712619161cce6482e2b4fdecd84aeaf9f0a459d907ccfa8f62cb19a4
dataset4/train/ulcer/57.jpg,train,ulcer,57.jpg,.jpg,32930,4347c005927237d7254b16adb5ed87618eca4a7d88087e0454760bad289343b0
dataset4/train/ulcer/6.jpg,train,ulcer,6.jpg,.jpg,17538,ddb34324fc396d6f14369c26589e5f1a9c645d64e6136cbd482e09a27c1ed923
dataset4/train/ulcer/7.jpg,train,ulcer,7.jpg,.jpg,20241,de3bd0a7993f374d2b6374a595169e7c7971a6129acc049cee6becf4edfb39b4
dataset4/train/ulcer/8.jpg,train,ulcer,8.jpg,.jpg,22739,6f9f1b631e1c16c8d1c9a6e61f94d028c0bd392d3cf44e23a7cfa503cebf0a28
dataset4/train/ulcer/9.jpg,train,ulcer,9.jpg,.jpg,12258,7550f8123ce8ea40ec8b8cdc5c5913ca87b9b677204758cf2780ce075c4414db
dataset4/val/nonulcer/1167 (1).jpg,val,nonulcer,1167 (1).jpg,.jpg,60483,b626b1eac48d8e061eeab017737c8860b7212dd6cdf7a4a5e261c501f718d337
dataset4/val/nonulcer/1167.jpg,val,nonulcer,1167.jpg,.jpg,60483,b626b1eac48d8e061eeab017737c8860b7212dd6cdf7a4a5e261c501f718d337
dataset4/val/nonulcer/200.jpg,val,nonulcer,200.jpg,.jpg,19056,9271bf736d01f89a4be6189ee795931d90099b62965c2816556afc3ab41fc12d
dataset4/val/nonulcer/201.jpg,val,nonulcer,201.jpg,.jpg,20982,3bf6c7fac5871c499b6c13ce39690bfdc1d8b3b2babb96e6a62613a47741c37b
dataset4/val/nonulcer/202.jpg,val,nonulcer,202.jpg,.jpg,21502,d090f704f719c0593b08be3b5ffe74e17bdefe8baa41e2b6db0264a9cd6a17df
dataset4/val/nonulcer/203.jpg,val,nonulcer,203.jpg,.jpg,21854,10bc341214cc2f88e36072471514f141a35fbc31f68aa3ee10a11647a53d1387
dataset4/val/nonulcer/204.jpg,val,nonulcer,204.jpg,.jpg,15829,bd6769145640a7219369d1a63b2aba829eba33530b4141364b35f2bf7207aad8
dataset4/val/nonulcer/205.jpg,val,nonulcer,205.jpg,.jpg,10612,0a3d2bdee1f92e8c393be3f4bdab36cab23611b4f8014eb8770b80a0f9efdaa6
dataset4/val/nonulcer/206.jpg,val,nonulcer,206.jpg,.jpg,17545,98bfa7b9c477c44c081f937e22a41a9185287e6afdb26ae8bbe026164b801ab1
dataset4/val/nonulcer/207.jpg,val,nonulcer,207.jpg,.jpg,19093,4d9ef91bd1664a34d7283f3f188f8cd96f88c0d71986c497e4559785d0b5f73b
dataset4/val/nonulcer/208.jpg,val,nonulcer,208.jpg,.jpg,19684,7a2037785dd48e138fb9eb295f6405ded2253b309991c111abc539e3558648a9
dataset4/val/nonulcer/209.jpg,val,nonulcer,209.jpg,.jpg,15219,aedd460dff23871b836fbfc40eff158b2a29144081aedbfa5c4ee1de908d9cdc
dataset4/val/nonulcer/210.jpg,val,nonulcer,210.jpg,.jpg,18419,1d1765a43debf3b49026544ac7491fa57835430c5ad8d132429ec54ae4f4dc77
dataset4/val/nonulcer/211.jpg,val,nonulcer,211.jpg,.jpg,13235,c7cafac8dbdcf8808f4fa9745c5155a8ad72e4511fe0f7e15296cc6c9f77ab18
dataset4/val/nonulcer/212.jpg,val,nonulcer,212.jpg,.jpg,15671,bcab34d3087e292fae4b5ffe262ca47663697c7211aece3cc3e47146e6124726
dataset4/val/nonulcer/213.jpg,val,nonulcer,213.jpg,.jpg,20724,206fb4bdc13d65308f32e99c51d553ebbeb5f7f737dc53d2c57687097b0e4fb9
dataset4/val/nonulcer/214.jpg,val,nonulcer,214.jpg,.jpg,26053,a69e299aaba8a7c80495ac7066c1a02b2341b9e927343eca0a166500f5b56d41
dataset4/val/nonulcer/215.jpg,val,nonulcer,215.jpg,.jpg,18925,03531f7a5efce5eed31593db3dc6b98e1ec51998ff2e178f1df7e60a5587a68e
dataset4/val/nonulcer/216.jpg,val,nonulcer,216.jpg,.jpg,21422,c35dd3f5ceb1db08897153fb220d670b8861b237c4b6a15e465da78f4166e726
dataset4/val/nonulcer/217.jpg,val,nonulcer,217.jpg,.jpg,16843,c3001efcbbb36f9f7fab68b1c96e0fc3360b240b6e6bacdd18d13910e905aeae
dataset4/val/nonulcer/218.jpg,val,nonulcer,218.jpg,.jpg,11388,1d4ae0988508c1b9ad41c987fe98fa2a5a0d556d7762f0eb775300f52d204a6a
dataset4/val/nonulcer/219.jpg,val,nonulcer,219.jpg,.jpg,18270,a133a3cf732fd264040d1c2d8b5936acce228d7dfdd55e0fd1c6f293086ec2b8
dataset4/val/nonulcer/220.jpg,val,nonulcer,220.jpg,.jpg,16527,761574f1cbcf5e0c8fccfc7830fbc21083325678434c1fb958fcc044782f7021
dataset4/val/nonulcer/221.jpg,val,nonulcer,221.jpg,.jpg,15625,55ab2e6b11c529abf4e0a932812c6dfe07f0a6061d9c0ee0ae63b75c11639b85
dataset4/val/nonulcer/222.jpg,val,nonulcer,222.jpg,.jpg,17323,58cc255df869fbd4b7253341b76113ed9870b3ee38d04748f8df6692848f7f0a
dataset4/val/nonulcer/223.jpg,val,nonulcer,223.jpg,.jpg,15448,505aa476080fc7ebe8fc227bf842ff68679c782a600786ae183df7300d2a6751
dataset4/val/nonulcer/224.jpg,val,nonulcer,224.jpg,.jpg,15162,a1202a1ec96a4971e8094df586e5921a53d00015b61d8cab19f089752fda8bb4
dataset4/val/nonulcer/225.jpg,val,nonulcer,225.jpg,.jpg,12554,f56c9a1ba0015ebb0731ddcafe8ef0a68aa5379cdb2f20faaebd0c6ecc6df252
dataset4/val/nonulcer/226.jpg,val,nonulcer,226.jpg,.jpg,19409,8004ddf601aac5478618a629112f7fced10e05234f4fbc3c59388a20b0da2368
dataset4/val/nonulcer/227.jpg,val,nonulcer,227.jpg,.jpg,14881,2d53f99c3500ee0bf4dca20ceaad359c26b5bd8088111cef09bfe4154e3bf821
dataset4/val/nonulcer/228.jpg,val,nonulcer,228.jpg,.jpg,22157,5eec55ec3221003c5676e9ff77a392bf4a3908b45a944dfdf960c14b267a28f6
dataset4/val/nonulcer/229.jpg,val,nonulcer,229.jpg,.jpg,21365,cb7957124bdb65fc9c066cea31a2332d4f8fb88d60714f811d5e8e61ffed10ef
dataset4/val/nonulcer/230.jpg,val,nonulcer,230.jpg,.jpg,19072,020267d08f9070c1e9677c1243e32ccc57fed04116e22707984859e601f71b32
dataset4/val/nonulcer/231.jpg,val,nonulcer,231.jpg,.jpg,14115,39ef723acbd969c038346d1b3bc06da31ba7da73dd6d9ac695bb7427b4e3d5c6
dataset4/val/nonulcer/232.jpg,val,nonulcer,232.jpg,.jpg,12875,54e4980953e78184d675126aff82ba3d2fc21a6dba36a01e4c192b34ea655e98
dataset4/val/nonulcer/233.jpg,val,nonulcer,233.jpg,.jpg,12622,804babd6a9cbd9e610288183f86b3afc7f104acfb818ef89fe96c8a1041f12cd
dataset4/val/nonulcer/234.jpg,val,nonulcer,234.jpg,.jpg,13933,06e6438e86e80bc61248c3857ed094c422440025420e071e33ffa4d43c38af86
dataset4/val/nonulcer/235.jpg,val,nonulcer,235.jpg,.jpg,18131,fc7b9ffe32dd4e575bc0bb602921674ee2e26219f772618a216d02d08e41d3c7
dataset4/val/nonulcer/236.jpg,val,nonulcer,236.jpg,.jpg,15438,daa3f4fe02521bc2586e0ac51e8458c1e7d5ee3de5b8d92d576fffebde92fd10
dataset4/val/nonulcer/237.jpg,val,nonulcer,237.jpg,.jpg,17218,403d49f7f0ff84da4dca978a00fbe599c29dbfb5e30c35fafafb415fd465c862
dataset4/val/nonulcer/238.jpg,val,nonulcer,238.jpg,.jpg,14454,1d231a771e9744fed90a7422aa8db788c1ab9d9ca2bed3ceb689cb0cc7426e4c
dataset4/val/nonulcer/239.jpg,val,nonulcer,239.jpg,.jpg,13134,75f00640854a2816756d4e0fd11fc76206af2b269f5b21ebe9381d32da8d6955
dataset4/val/nonulcer/240.jpg,val,nonulcer,240.jpg,.jpg,19331,fdb9f88c25eeb86a7d3acda4b1fa7dec64ad643d38d544962e9561311f88f4be
dataset4/val/nonulcer/241.jpg,val,nonulcer,241.jpg,.jpg,19704,142d53324078779044644f693f28152f28c028d3fd86b4fe8dd689697d18a5d1
dataset4/val/nonulcer/242.jpg,val,nonulcer,242.jpg,.jpg,11930,580fb97b7417006b3c1631443200a2d55aa51364de5f8b2ab647f097c7e5fa6d
dataset4/val/nonulcer/243.jpg,val,nonulcer,243.jpg,.jpg,11431,de90fb988b3b8605c55ba9437a0d271ac6a5bc091d3c188f92541fca66fed8a5
dataset4/val/nonulcer/244.jpg,val,nonulcer,244.jpg,.jpg,10661,634a2c98bc2365bd9de6b378b3e341806013720482cf39c0c40ca9fcd088b00b
dataset4/val/nonulcer/245.jpg,val,nonulcer,245.jpg,.jpg,10463,039d9966507db8953abc9d787b7d53ebbd82b665a25880f15b3c2accb2230d4f
dataset4/val/nonulcer/246.jpg,val,nonulcer,246.jpg,.jpg,17590,7508513f5d1360e38787efcd2e7383d8bb1ce8cca2c2f4f9b82415626462e38d
dataset4/val/nonulcer/247.jpg,val,nonulcer,247.jpg,.jpg,13389,bb8d1baeef767202839c295cb3507f7d0b94370630335a80d663a2ab74f617f5
dataset4/val/nonulcer/248.jpg,val,nonulcer,248.jpg,.jpg,12261,b21e8a16fc62fdc222f449e7622fc648166be5dae57e808654ef0137dbdb755c
dataset4/val/nonulcer/249.jpg,val,nonulcer,249.jpg,.jpg,13580,cb3339794adb72aa786d5cff10abf318442e9b6b263ff11a8a6653ea0cb77af7
dataset4/val/nonulcer/250.jpg,val,nonulcer,250.jpg,.jpg,10400,9a2111664c9c87480b111fcca6375cb3dd9e65435f2a4288f5e4baea8a8a1a2f
dataset4/val/nonulcer/251.jpg,val,nonulcer,251.jpg,.jpg,13619,4a53ec5581c9a567326176830776e3ebd1fe0d0cd301ea58c0fe77fb6cbf6045
dataset4/val/nonulcer/252.jpg,val,nonulcer,252.jpg,.jpg,13090,49a76d3036b9f8c4e9e20887b2a7aff0d76498363d46c95fe32da269c5f9499c
dataset4/val/nonulcer/253.jpg,val,nonulcer,253.jpg,.jpg,23219,b261bd033cd52756f245a25347ff85c33c03ed09d8a792983f6a8c41c9a1c0a7
dataset4/val/nonulcer/254.jpg,val,nonulcer,254.jpg,.jpg,22503,1e4ed4ee13e8164d50cbcb3bd5538199a4302fef620492fefdc615ca0dd22ed8
dataset4/val/nonulcer/255.jpg,val,nonulcer,255.jpg,.jpg,16274,c03a8ee0b6bd664234a84e42ae6b63ae7cf9b42d336cd20dbb3d93808844e219
dataset4/val/nonulcer/256.jpg,val,nonulcer,256.jpg,.jpg,9587,dfb51b43a73bf07dd14897cf27eb5352f4f025d91905b0892f21043936492a84
dataset4/val/nonulcer/257.jpg,val,nonulcer,257.jpg,.jpg,16055,3a80b26d3546d6c888f29d2c17a00b64865fa648e830473c5c17a4109dcb6dd1
dataset4/val/nonulcer/258.jpg,val,nonulcer,258.jpg,.jpg,21371,27433d02315bde51ad3c8bd15e537733254e680c1bff770892e244f3048322ea
dataset4/val/nonulcer/264.jpg,val,nonulcer,264.jpg,.jpg,17025,d932b3a33b5867bf2d29afe5d082b53c36254741822928a3d468f20f91afbb95
dataset4/val/nonulcer/265.jpg,val,nonulcer,265.jpg,.jpg,14206,8bf0ef2a17e953d7541bfdd4419b61ddd57da9440b5fd378bad49f87cf8ebc14
dataset4/val/nonulcer/266.jpg,val,nonulcer,266.jpg,.jpg,14215,dcae0da7ed4b654f052ae47d0b2beb7b02b591017b7ee0b727a24d690a275a5c
dataset4/val/nonulcer/267.jpg,val,nonulcer,267.jpg,.jpg,10855,f38d204f403e2317eae18a7fad233b6ce638cb1d5a775ef995500ac942d8e67c
dataset4/val/nonulcer/268.jpg,val,nonulcer,268.jpg,.jpg,11695,f356632b738fc45e5c8e1b011a46e2e03a3ca79004474459f0c3b58120aadc6a
dataset4/val/nonulcer/269.jpg,val,nonulcer,269.jpg,.jpg,11750,8156bc0e08c95031f10b358e3cff9b4731b629088fcbaf478883484f6ace095b
dataset4/val/nonulcer/270.jpg,val,nonulcer,270.jpg,.jpg,12404,99533bf60a61d484959718bf42156765352b9d52754a0d40c83476c183c3b6ea
dataset4/val/nonulcer/276.jpg,val,nonulcer,276.jpg,.jpg,14968,d5b8f408221fa31929edccb1af2a65c9831c903ffb8868ba29664a362daefe62
dataset4/val/nonulcer/277.jpg,val,nonulcer,277.jpg,.jpg,18879,49594ef2324492d79628876e5fea86064fcced3b504632cdde89e5ead7ac46eb
dataset4/val/nonulcer/278.jpg,val,nonulcer,278.jpg,.jpg,15896,5ab8feaba7c9b02f2dfa8905110610aa31b1294dc963a7292fc35a1e5a06e8e1
dataset4/val/nonulcer/279.jpg,val,nonulcer,279.jpg,.jpg,19093,f9ba6a574bc1a28342604045b438b255653b944f117d25023f648489c86b6781
dataset4/val/nonulcer/280.jpg,val,nonulcer,280.jpg,.jpg,15249,19a46422edc189de24ce1b88ca85cf1ca2f931ce3bb503034de55ee323c3018d
dataset4/val/nonulcer/281.jpg,val,nonulcer,281.jpg,.jpg,16253,b36ea4ab89daf45c1d63d3a99ec1767225a41ac61e6c831a356703fe90d71454
dataset4/val/nonulcer/283.jpg,val,nonulcer,283.jpg,.jpg,13402,089ab6bd8564f3a19d8f7459eef7d39d463ad2a96d50c140f751b2b9b2aa1711
dataset4/val/nonulcer/289.jpg,val,nonulcer,289.jpg,.jpg,19469,9b4550cb519b709d91799bf118520367a866a079ee482f5dce7f536a5c208eb0
dataset4/val/nonulcer/290.jpg,val,nonulcer,290.jpg,.jpg,21474,b76e4ae1fa645b3f32379ee322cb0f0f0b47f7add07d28f6529704f9823b64b6
dataset4/val/nonulcer/291.jpg,val,nonulcer,291.jpg,.jpg,9091,c3c3ea7e85e216aab1b06ffdfb863ce31babaa91b76925e60b7307b37b7c2395
dataset4/val/nonulcer/292.jpg,val,nonulcer,292.jpg,.jpg,27138,93213c1cff7770a5c6c848cc3807df1a887f4f2ff55ad46a98672619b15718de
dataset4/val/nonulcer/293.jpg,val,nonulcer,293.jpg,.jpg,12274,221a36b77e2a8d0387b111ed0c43d2e3dfa94d7ceb9549d4179d33de471b0991
dataset4/val/nonulcer/294.jpg,val,nonulcer,294.jpg,.jpg,11431,de90fb988b3b8605c55ba9437a0d271ac6a5bc091d3c188f92541fca66fed8a5
dataset4/val/nonulcer/295.jpg,val,nonulcer,295.jpg,.jpg,26720,48f7f4525a9dd9ad3bcf79758f4d2224c986af9a43d3730120dcb90425b6865f
dataset4/val/nonulcer/296.jpg,val,nonulcer,296.jpg,.jpg,24442,0cfd8e0736ea55cb719faa75adcb6ed49355a71385add6dd1fc993ba414b0216
dataset4/val/nonulcer/297.jpg,val,nonulcer,297.jpg,.jpg,12261,b21e8a16fc62fdc222f449e7622fc648166be5dae57e808654ef0137dbdb755c
dataset4/val/nonulcer/298.jpg,val,nonulcer,298.jpg,.jpg,16823,324448b4f20f228c8a177fa74c3da5810136cf664831fa9779c38431ebaa1a30
dataset4/val/nonulcer/299.jpg,val,nonulcer,299.jpg,.jpg,25000,ddcf9667e86a46fcf0127dc5fc77a5f069adf7de9c7a52efbbe94a9515b36f7f
dataset4/val/nonulcer/300.jpg,val,nonulcer,300.jpg,.jpg,19469,9b4550cb519b709d91799bf118520367a866a079ee482f5dce7f536a5c208eb0
dataset4/val/nonulcer/48EC17AD00000578-5357099-image-a-1_1517910370023.jpg,val,nonulcer,48EC17AD00000578-5357099-image-a-1_1517910370023.jpg,.jpg,59636,cca23d0549c6feea5444e3fbcb9b7482444817a124331aaf1f5f0a623eb70507
dataset4/val/nonulcer/7509tn.jpg,val,nonulcer,7509tn.jpg,.jpg,10560,ebf3d055cd5cbb7a3f29a5b73ac8d5521f92edf25a201f0f03458f053a540cf7
dataset4/val/nonulcer/7524tn.jpg,val,nonulcer,7524tn.jpg,.jpg,10551,2252eb5eda455a427e247620293a979c8f84667536c1475420bf34beca3aac9e
